[2025-06-01 17:22:26,753][INFO][MCPVectorOps] Starting MCP Vector Ops server
  File "/home/me/.pyenv/versions/3.13.2/lib/python3.13/site-packages/google/api_core/retry/retry_unary.py", line 147, in retry_target
    result = target()
  File "/home/me/.pyenv/versions/3.13.2/lib/python3.13/site-packages/google/api_core/timeout.py", line 130, in func_with_timeout
    return func(*args, **kwargs)
  File "/home/me/.pyenv/versions/3.13.2/lib/python3.13/site-packages/google/api_core/grpc_helpers.py", line 78, in error_remapped_callable
    raise exceptions.from_grpc_error(exc) from exc
google.api_core.exceptions.PermissionDenied: 403 Request had insufficient authentication scopes. [reason: "ACCESS_TOKEN_SCOPE_INSUFFICIENT"
domain: "googleapis.com"
metadata {
  key: "service"
  value: "generativelanguage.googleapis.com"
}
metadata {
  key: "method"
  value: "google.ai.generativelanguage.v1beta.GenerativeService.BatchEmbedContents"
}
]

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/home/me/CascadeProjects/Alpy/subagents/financial_analyst/mcp_servers/mcp_vector_ops/server.py", line 231, in vector_ops
    query_vectors = embedder.embed_documents(input_data.queries)
  File "/home/me/.pyenv/versions/3.13.2/lib/python3.13/site-packages/langchain_google_genai/embeddings.py", line 232, in embed_documents
    raise GoogleGenerativeAIError(f"Error embedding content: {e}") from e
langchain_google_genai._common.GoogleGenerativeAIError: Error embedding content: 403 Request had insufficient authentication scopes. [reason: "ACCESS_TOKEN_SCOPE_INSUFFICIENT"
domain: "googleapis.com"
metadata {
  key: "service"
  value: "generativelanguage.googleapis.com"
}
metadata {
  key: "method"
  value: "google.ai.generativelanguage.v1beta.GenerativeService.BatchEmbedContents"
}
]
[2025-06-02 17:07:53,582][DEBUG][MCPVectorOps] Response sent
[2025-06-02 17:12:50,450][INFO][MCPVectorOps] Starting MCP Vector Ops server
[2025-06-02 17:12:50,456][DEBUG][MCPVectorOps] Initializing server 'MCPVectorOpsServer'
[2025-06-02 17:12:50,456][DEBUG][MCPVectorOps] Registering handler for ListToolsRequest
[2025-06-02 17:12:50,456][DEBUG][MCPVectorOps] Registering handler for CallToolRequest
[2025-06-02 17:12:50,456][DEBUG][MCPVectorOps] Registering handler for ListResourcesRequest
[2025-06-02 17:12:50,456][DEBUG][MCPVectorOps] Registering handler for ReadResourceRequest
[2025-06-02 17:12:50,456][DEBUG][MCPVectorOps] Registering handler for PromptListRequest
[2025-06-02 17:12:50,456][DEBUG][MCPVectorOps] Registering handler for GetPromptRequest
[2025-06-02 17:12:50,456][DEBUG][MCPVectorOps] Registering handler for ListResourceTemplatesRequest
[2025-06-02 17:12:50,465][INFO][MCPVectorOps] Starting MCP Vector Ops server
[2025-06-02 17:12:50,466][DEBUG][MCPVectorOps] Creating MCPVectorOpsServer instance
[2025-06-02 17:12:50,466][DEBUG][MCPVectorOps] Using selector: EpollSelector
[2025-06-02 17:12:50,475][DEBUG][MCPVectorOps] Received message: root=InitializedNotification(method='notifications/initialized', params=None, jsonrpc='2.0')
[2025-06-02 17:12:50,476][DEBUG][MCPVectorOps] Received message: <mcp.shared.session.RequestResponder object at 0x75e94d75e0d0>
[2025-06-02 17:12:50,476][INFO][MCPVectorOps] Processing request of type CallToolRequest
[2025-06-02 17:12:50,476][DEBUG][MCPVectorOps] Dispatching request of type CallToolRequest
[2025-06-02 17:12:50,477][DEBUG][MCPVectorOps] Received vector_ops request: {
  "operation": "cluster",
  "security_id": "MN0LNDB68390",
  "vector_store_type": "text",
  "query": null,
  "queries": null,
  "k": 5,
  "n_clusters": 5
}
[2025-06-02 17:12:50,477][INFO][MCPVectorOps] [vector_ops] Using vector_store_type=text for security_id=MN0LNDB68390
[2025-06-02 17:12:50,477][DEBUG][MCPVectorOps] Loaded FAISS index for MN0LNDB68390 at /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_B/MN0LNDB68390/vector_store_txt/MN0LNDB68390_faiss.index. Index dimension (index.d): 768, Total vectors (index.ntotal): 164
[2025-06-02 17:12:50,478][INFO][MCPVectorOps] Successfully loaded 'text' FAISS index for MN0LNDB68390 from /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_B/MN0LNDB68390/vector_store_txt/MN0LNDB68390_faiss.index with dimension 768.
[2025-06-02 17:12:50,478][INFO][MCPVectorOps] [vector_ops] Loaded vector store directory for type=text, security_id=MN0LNDB68390
[2025-06-02 17:12:51,785][DEBUG][MCPVectorOps] Starting new HTTPS connection (1): oauth2.googleapis.com:443
[2025-06-02 17:12:52,038][DEBUG][MCPVectorOps] https://oauth2.googleapis.com:443 "POST /token HTTP/1.1" 200 None
[2025-06-02 17:12:53,181][DEBUG][MCPVectorOps] Response sent
[2025-06-02 17:12:55,078][INFO][MCPVectorOps] Starting MCP Vector Ops server
[2025-06-02 17:12:55,083][DEBUG][MCPVectorOps] Initializing server 'MCPVectorOpsServer'
[2025-06-02 17:12:55,083][DEBUG][MCPVectorOps] Registering handler for ListToolsRequest
[2025-06-02 17:12:55,083][DEBUG][MCPVectorOps] Registering handler for CallToolRequest
[2025-06-02 17:12:55,083][DEBUG][MCPVectorOps] Registering handler for ListResourcesRequest
[2025-06-02 17:12:55,083][DEBUG][MCPVectorOps] Registering handler for ReadResourceRequest
[2025-06-02 17:12:55,083][DEBUG][MCPVectorOps] Registering handler for PromptListRequest
[2025-06-02 17:12:55,083][DEBUG][MCPVectorOps] Registering handler for GetPromptRequest
[2025-06-02 17:12:55,083][DEBUG][MCPVectorOps] Registering handler for ListResourceTemplatesRequest
[2025-06-02 17:12:55,090][INFO][MCPVectorOps] Starting MCP Vector Ops server
[2025-06-02 17:12:55,090][DEBUG][MCPVectorOps] Creating MCPVectorOpsServer instance
[2025-06-02 17:12:55,090][DEBUG][MCPVectorOps] Using selector: EpollSelector
[2025-06-02 17:12:55,099][DEBUG][MCPVectorOps] Received message: root=InitializedNotification(method='notifications/initialized', params=None, jsonrpc='2.0')
[2025-06-02 17:12:55,100][DEBUG][MCPVectorOps] Received message: <mcp.shared.session.RequestResponder object at 0x7f68f08a60d0>
[2025-06-02 17:12:55,100][INFO][MCPVectorOps] Processing request of type CallToolRequest
[2025-06-02 17:12:55,100][DEBUG][MCPVectorOps] Dispatching request of type CallToolRequest
[2025-06-02 17:12:55,100][DEBUG][MCPVectorOps] Received vector_ops request: {
  "operation": "search_similar",
  "security_id": "MN0LNDB68390",
  "vector_store_type": "text",
  "query": "What are the main revenue streams?",
  "queries": null,
  "k": 3,
  "n_clusters": 10
}
[2025-06-02 17:12:55,100][INFO][MCPVectorOps] [vector_ops] Using vector_store_type=text for security_id=MN0LNDB68390
[2025-06-02 17:12:55,101][DEBUG][MCPVectorOps] Loaded FAISS index for MN0LNDB68390 at /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_B/MN0LNDB68390/vector_store_txt/MN0LNDB68390_faiss.index. Index dimension (index.d): 768, Total vectors (index.ntotal): 164
[2025-06-02 17:12:55,101][INFO][MCPVectorOps] Successfully loaded 'text' FAISS index for MN0LNDB68390 from /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_B/MN0LNDB68390/vector_store_txt/MN0LNDB68390_faiss.index with dimension 768.
[2025-06-02 17:12:55,101][INFO][MCPVectorOps] [vector_ops] Loaded vector store directory for type=text, security_id=MN0LNDB68390
[2025-06-02 17:12:55,889][DEBUG][MCPVectorOps] Starting new HTTPS connection (1): oauth2.googleapis.com:443
[2025-06-02 17:12:56,155][DEBUG][MCPVectorOps] https://oauth2.googleapis.com:443 "POST /token HTTP/1.1" 200 None
[2025-06-02 17:12:58,649][DEBUG][MCPVectorOps] Starting new HTTPS connection (1): oauth2.googleapis.com:443
[2025-06-02 17:12:58,876][DEBUG][MCPVectorOps] https://oauth2.googleapis.com:443 "POST /token HTTP/1.1" 200 None
[2025-06-02 17:12:59,125][ERROR][MCPVectorOps] Vector ops error for security MN0LNDB68390 with operation search_similar: Error embedding content: 403 Request had insufficient authentication scopes. [reason: "ACCESS_TOKEN_SCOPE_INSUFFICIENT"
domain: "googleapis.com"
metadata {
  key: "service"
  value: "generativelanguage.googleapis.com"
}
metadata {
  key: "method"
  value: "google.ai.generativelanguage.v1beta.GenerativeService.EmbedContent"
}
]
Traceback (most recent call last):
  File "/home/me/.pyenv/versions/3.13.2/lib/python3.13/site-packages/langchain_google_genai/embeddings.py", line 264, in embed_query
    result: EmbedContentResponse = self.client.embed_content(request)
                                   ~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^
  File "/home/me/.pyenv/versions/3.13.2/lib/python3.13/site-packages/google/ai/generativelanguage_v1beta/services/generative_service/client.py", line 1263, in embed_content
    response = rpc(
        request,
    ...<2 lines>...
        metadata=metadata,
    )
  File "/home/me/.pyenv/versions/3.13.2/lib/python3.13/site-packages/google/api_core/gapic_v1/method.py", line 131, in __call__
    return wrapped_func(*args, **kwargs)
  File "/home/me/.pyenv/versions/3.13.2/lib/python3.13/site-packages/google/api_core/retry/retry_unary.py", line 294, in retry_wrapped_func
    return retry_target(
        target,
    ...<3 lines>...
        on_error=on_error,
    )
  File "/home/me/.pyenv/versions/3.13.2/lib/python3.13/site-packages/google/api_core/retry/retry_unary.py", line 156, in retry_target
    next_sleep = _retry_error_helper(
        exc,
    ...<6 lines>...
        timeout,
    )
  File "/home/me/.pyenv/versions/3.13.2/lib/python3.13/site-packages/google/api_core/retry/retry_base.py", line 214, in _retry_error_helper
    raise final_exc from source_exc
  File "/home/me/.pyenv/versions/3.13.2/lib/python3.13/site-packages/google/api_core/retry/retry_unary.py", line 147, in retry_target
    result = target()
  File "/home/me/.pyenv/versions/3.13.2/lib/python3.13/site-packages/google/api_core/timeout.py", line 130, in func_with_timeout
    return func(*args, **kwargs)
  File "/home/me/.pyenv/versions/3.13.2/lib/python3.13/site-packages/google/api_core/grpc_helpers.py", line 78, in error_remapped_callable
    raise exceptions.from_grpc_error(exc) from exc
google.api_core.exceptions.PermissionDenied: 403 Request had insufficient authentication scopes. [reason: "ACCESS_TOKEN_SCOPE_INSUFFICIENT"
domain: "googleapis.com"
metadata {
  key: "service"
  value: "generativelanguage.googleapis.com"
}
metadata {
  key: "method"
  value: "google.ai.generativelanguage.v1beta.GenerativeService.EmbedContent"
}
]

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/home/me/CascadeProjects/Alpy/subagents/financial_analyst/mcp_servers/mcp_vector_ops/server.py", line 217, in vector_ops
    query_vector = embedder.embed_query(input_data.query)
  File "/home/me/.pyenv/versions/3.13.2/lib/python3.13/site-packages/langchain_google_genai/embeddings.py", line 266, in embed_query
    raise GoogleGenerativeAIError(f"Error embedding content: {e}") from e
langchain_google_genai._common.GoogleGenerativeAIError: Error embedding content: 403 Request had insufficient authentication scopes. [reason: "ACCESS_TOKEN_SCOPE_INSUFFICIENT"
domain: "googleapis.com"
metadata {
  key: "service"
  value: "generativelanguage.googleapis.com"
}
metadata {
  key: "method"
  value: "google.ai.generativelanguage.v1beta.GenerativeService.EmbedContent"
}
]
[2025-06-02 17:12:59,128][DEBUG][MCPVectorOps] Response sent
[2025-06-02 17:13:01,079][INFO][MCPVectorOps] Starting MCP Vector Ops server
[2025-06-02 17:13:01,084][DEBUG][MCPVectorOps] Initializing server 'MCPVectorOpsServer'
[2025-06-02 17:13:01,084][DEBUG][MCPVectorOps] Registering handler for ListToolsRequest
[2025-06-02 17:13:01,084][DEBUG][MCPVectorOps] Registering handler for CallToolRequest
[2025-06-02 17:13:01,084][DEBUG][MCPVectorOps] Registering handler for ListResourcesRequest
[2025-06-02 17:13:01,084][DEBUG][MCPVectorOps] Registering handler for ReadResourceRequest
[2025-06-02 17:13:01,084][DEBUG][MCPVectorOps] Registering handler for PromptListRequest
[2025-06-02 17:13:01,084][DEBUG][MCPVectorOps] Registering handler for GetPromptRequest
[2025-06-02 17:13:01,084][DEBUG][MCPVectorOps] Registering handler for ListResourceTemplatesRequest
[2025-06-02 17:13:01,091][INFO][MCPVectorOps] Starting MCP Vector Ops server
[2025-06-02 17:13:01,091][DEBUG][MCPVectorOps] Creating MCPVectorOpsServer instance
[2025-06-02 17:13:01,091][DEBUG][MCPVectorOps] Using selector: EpollSelector
[2025-06-02 17:13:01,100][DEBUG][MCPVectorOps] Received message: root=InitializedNotification(method='notifications/initialized', params=None, jsonrpc='2.0')
[2025-06-02 17:13:01,101][DEBUG][MCPVectorOps] Received message: <mcp.shared.session.RequestResponder object at 0x70a3c115dbd0>
[2025-06-02 17:13:01,101][INFO][MCPVectorOps] Processing request of type CallToolRequest
[2025-06-02 17:13:01,101][DEBUG][MCPVectorOps] Dispatching request of type CallToolRequest
[2025-06-02 17:13:01,101][DEBUG][MCPVectorOps] Received vector_ops request: {
  "operation": "batch_search",
  "security_id": "MN0LNDB68390",
  "vector_store_type": "text",
  "query": null,
  "queries": [
    "What are the main revenue streams?",
    "What are the key risk factors?"
  ],
  "k": 3,
  "n_clusters": 10
}
[2025-06-02 17:13:01,101][INFO][MCPVectorOps] [vector_ops] Using vector_store_type=text for security_id=MN0LNDB68390
[2025-06-02 17:13:01,102][DEBUG][MCPVectorOps] Loaded FAISS index for MN0LNDB68390 at /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_B/MN0LNDB68390/vector_store_txt/MN0LNDB68390_faiss.index. Index dimension (index.d): 768, Total vectors (index.ntotal): 164
[2025-06-02 17:13:01,102][INFO][MCPVectorOps] Successfully loaded 'text' FAISS index for MN0LNDB68390 from /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_B/MN0LNDB68390/vector_store_txt/MN0LNDB68390_faiss.index with dimension 768.
[2025-06-02 17:13:01,103][INFO][MCPVectorOps] [vector_ops] Loaded vector store directory for type=text, security_id=MN0LNDB68390
[2025-06-02 17:13:01,944][DEBUG][MCPVectorOps] Starting new HTTPS connection (1): oauth2.googleapis.com:443
[2025-06-02 17:13:02,195][DEBUG][MCPVectorOps] https://oauth2.googleapis.com:443 "POST /token HTTP/1.1" 200 None
[2025-06-02 17:13:04,311][DEBUG][MCPVectorOps] [batch_search] queries.shape=(2, 768), index.d=768, expected_dim=768
[2025-06-02 17:13:04,312][DEBUG][MCPVectorOps] Response sent
[2025-06-02 17:16:39,873][INFO][MCPVectorOps] Starting MCP Vector Ops server
[2025-06-02 17:16:39,877][DEBUG][MCPVectorOps] Initializing server 'MCPVectorOpsServer'
[2025-06-02 17:16:39,878][DEBUG][MCPVectorOps] Registering handler for ListToolsRequest
[2025-06-02 17:16:39,878][DEBUG][MCPVectorOps] Registering handler for CallToolRequest
[2025-06-02 17:16:39,878][DEBUG][MCPVectorOps] Registering handler for ListResourcesRequest
[2025-06-02 17:16:39,878][DEBUG][MCPVectorOps] Registering handler for ReadResourceRequest
[2025-06-02 17:16:39,878][DEBUG][MCPVectorOps] Registering handler for PromptListRequest
[2025-06-02 17:16:39,878][DEBUG][MCPVectorOps] Registering handler for GetPromptRequest
[2025-06-02 17:16:39,878][DEBUG][MCPVectorOps] Registering handler for ListResourceTemplatesRequest
[2025-06-02 17:16:39,885][INFO][MCPVectorOps] Starting MCP Vector Ops server
[2025-06-02 17:16:39,885][DEBUG][MCPVectorOps] Creating MCPVectorOpsServer instance
[2025-06-02 17:16:39,885][DEBUG][MCPVectorOps] Using selector: EpollSelector
[2025-06-02 17:16:39,894][DEBUG][MCPVectorOps] Received message: root=InitializedNotification(method='notifications/initialized', params=None, jsonrpc='2.0')
[2025-06-02 17:16:39,895][DEBUG][MCPVectorOps] Received message: <mcp.shared.session.RequestResponder object at 0x7c3fae8a60d0>
[2025-06-02 17:16:39,895][INFO][MCPVectorOps] Processing request of type CallToolRequest
[2025-06-02 17:16:39,895][DEBUG][MCPVectorOps] Dispatching request of type CallToolRequest
[2025-06-02 17:16:39,895][DEBUG][MCPVectorOps] Received vector_ops request: {
  "operation": "search_similar",
  "security_id": "MN0LNDB68390",
  "vector_store_type": "text",
  "query": "security_id",
  "queries": null,
  "k": 5,
  "n_clusters": 10
}
[2025-06-02 17:16:39,895][INFO][MCPVectorOps] [vector_ops] Using vector_store_type=text for security_id=MN0LNDB68390
[2025-06-02 17:16:39,896][DEBUG][MCPVectorOps] Loaded FAISS index for MN0LNDB68390 at /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_B/MN0LNDB68390/vector_store_txt/MN0LNDB68390_faiss.index. Index dimension (index.d): 768, Total vectors (index.ntotal): 164
[2025-06-02 17:16:39,896][INFO][MCPVectorOps] Successfully loaded 'text' FAISS index for MN0LNDB68390 from /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_B/MN0LNDB68390/vector_store_txt/MN0LNDB68390_faiss.index with dimension 768.
[2025-06-02 17:16:39,896][INFO][MCPVectorOps] [vector_ops] Loaded vector store directory for type=text, security_id=MN0LNDB68390
[2025-06-02 17:16:42,226][DEBUG][MCPVectorOps] Starting new HTTPS connection (1): oauth2.googleapis.com:443
[2025-06-02 17:16:42,518][DEBUG][MCPVectorOps] https://oauth2.googleapis.com:443 "POST /token HTTP/1.1" 200 None
[2025-06-02 17:16:45,053][DEBUG][MCPVectorOps] Starting new HTTPS connection (1): oauth2.googleapis.com:443
[2025-06-02 17:16:45,325][DEBUG][MCPVectorOps] https://oauth2.googleapis.com:443 "POST /token HTTP/1.1" 200 None
